% 1. Title: Adversarial Recognition MNIST
% 
% 2. Sources:
%      (a) Creator: Melanie Ducoffe
%      (b) Date: March, 25, 2017
% 
@RELATION adversarial_fisher

@ATTRIBUTE pred0  NUMERIC
@ATTRIBUTE pred_min  NUMERIC
@ATTRIBUTE pred_max  NUMERIC
@ATTRIBUTE model_max  NUMERIC
@ATTRIBUTE ensemble_max  NUMERIC
@ATTRIBUTE class        {0, 1}
@DATA
0.508827,-0.338879,0.378422,0.999993,0.621571,0
1.07243,-0.421851,0.907878,0.999994,0.421851,0
0.0563638,-0.0349806,0.0434872,0.999998,0.956511,0
2.63663e-05,-1.8114e-05,1.91331e-05,0.999993,0.999974,0
0.0602612,-0.0305527,0.0487995,0.999989,0.95119,0
1.22984,-0.6448,0.99424,0.999993,0.6448,0
0.481839,-0.33677,0.34454,0.999996,0.655456,0
0.105144,-0.0523768,0.0877692,0.999992,0.912223,0
0.200163,-0.119688,0.156432,0.999996,0.843564,0
0.127859,-0.0899843,0.0908323,0.999996,0.909164,0
1.0981,-0.374851,0.948317,0.999989,0.374853,0
0.715976,-0.463431,0.540764,0.999989,0.463432,0
0.0209502,-0.0146035,0.0150165,1.0,0.984984,0
0.000533999,-0.000267015,0.000437498,0.999992,0.999555,0
0.512036,-0.36161,0.362518,0.999996,0.637478,0
0.0226401,-0.0158923,0.0161231,0.999992,0.983869,0
0.000723493,-0.00037972,0.00058347,0.999956,0.999372,0
0.0879961,-0.0469247,0.0713479,0.999991,0.928643,0
4.14061e-05,-3.35574e-05,2.25207e-05,0.999965,0.999999,0
0.00671924,-0.00449877,0.00497133,0.999994,0.995023,0
0.000309969,-0.000142198,0.000262618,0.999993,0.999731,0
0.00276928,-0.00140619,0.00224334,0.999995,0.997752,0
0.411334,-0.285464,0.295974,0.999997,0.704022,0
1.4354e-05,-8.00483e-06,1.15633e-05,0.999992,0.99998,0
0.00776601,-0.00538085,0.00559658,0.999995,0.994399,0
1.18959,-0.567729,0.998956,0.999996,0.56773,0
0.001061,-0.000688566,0.000804365,1.0,0.999195,0
0.0170927,-0.0112705,0.0128094,0.999992,0.987183,0
0.0140783,-0.00707593,0.0114676,0.99999,0.988522,0
0.689784,-0.431711,0.533634,0.999997,0.466362,0
0.0733439,-0.0478179,0.0553895,0.99999,0.9446,0
0.185169,-0.097951,0.152291,1.0,0.847709,0
0.072703,-0.05,0.0527247,0.999993,0.947269,0
0.279503,-0.196994,0.198278,0.999998,0.80172,0
1.12381,-0.351444,0.994395,0.999997,0.351444,0
0.00695077,-0.00464719,0.00516182,0.999993,0.994831,0
0.00203461,-0.000819545,0.00178772,0.999991,0.998203,0
0.18383,-0.129969,0.130006,0.999999,0.869993,0
0.112395,-0.0778409,0.0810551,0.999991,0.918936,0
0.956196,-0.676059,0.676206,0.999992,0.676068,0
2.66534e-05,-1.24287e-05,2.16961e-05,1.0,0.999978,0
0.0902189,-0.0633109,0.0642709,0.999993,0.935722,0
0.00132137,-0.000812702,0.00103575,0.999994,0.998959,0
0.730488,-0.49018,0.540855,0.999993,0.490184,0
0.0118092,-0.00835002,0.00835073,0.999992,0.991642,0
0.00110764,-0.000461641,0.000910401,0.999994,0.999084,0
0.0956408,-0.0596078,0.0743084,0.999988,0.92568,0
0.386322,-0.273106,0.273235,0.999995,0.72676,0
0.00868114,-0.00605709,0.00621766,0.999994,0.993776,0
0.0149143,-0.0101415,0.0109267,0.999993,0.989066,0
0.0306643,-0.0215327,0.0218301,0.999995,0.978164,0
0.194117,-0.131903,0.142291,0.999994,0.857704,0
0.0293921,-0.0133499,0.0240569,0.999995,0.975938,0
0.674337,-0.412208,0.522714,0.999992,0.477278,0
0.0189133,-0.0132686,0.0134766,0.999986,0.98651,0
0.000123803,-8.29906e-05,9.16719e-05,0.999996,0.999905,0
0.0836249,-0.0487346,0.0667433,0.999993,0.93325,0
0.0628666,-0.0357786,0.0499812,0.999989,0.950008,0
0.102904,-0.0385098,0.0904465,0.999992,0.909545,0
8.81613e-05,-3.51951e-05,7.58767e-05,0.999998,0.999922,0
0.147375,-0.101331,0.106936,0.999994,0.893057,0
0.00567166,-0.00216178,0.00482494,0.999994,0.995169,0
0.0006358,-0.0004414,0.000457466,0.999996,0.999539,0
0.023337,-0.0141747,0.018288,0.999997,0.981709,0
0.015342,-0.0105259,0.0111473,0.999991,0.988843,0
0.0157337,-0.0109642,0.0112804,0.999994,0.988714,0
0.0280788,-0.0116713,0.0230012,0.999992,0.976991,0
0.0036755,-0.00225051,0.0028798,0.999994,0.997114,0
0.101181,-0.0426713,0.0878629,0.999994,0.912131,0
0.0929805,-0.0576349,0.0721911,0.999993,0.927802,0
0.0296231,-0.0187425,0.0227959,0.999993,0.977197,0
0.272823,-0.192668,0.193162,1.0,0.806838,0
0.00694802,-0.00480309,0.00501627,0.999994,0.994978,0
0.0885992,-0.0528592,0.069218,0.999986,0.930768,0
0.00783189,-0.00545282,0.00561988,0.999992,0.994372,0
0.00189124,-0.00125524,0.00141096,0.99999,0.99858,0
0.994855,-0.685023,0.720943,0.999993,0.68503,0
0.0699315,-0.03443,0.0591235,0.999993,0.940869,0
0.00685059,-0.00426065,0.00532663,0.999992,0.994666,0
0.00550802,-0.00332737,0.00428629,0.999993,0.995706,0
0.0373259,-0.0209456,0.0303121,0.999994,0.969682,0
0.0135643,-0.00723532,0.0109754,0.999993,0.989017,0
3.80698e-07,-2.28308e-07,2.98023e-07,1.0,1.0,0
3.00206e-05,-1.39137e-05,2.49743e-05,0.999995,0.99997,0
0.0729545,-0.0404183,0.0596119,0.999994,0.940382,0
0.00288867,-0.0018621,0.00219291,0.999995,0.997803,0
0.0128598,-0.00903636,0.00914955,0.999995,0.990846,0
0.00758753,-0.00524026,0.00548512,0.999991,0.994506,0
0.0427349,-0.0210496,0.0354946,0.999992,0.964498,0
1.26596e-05,-8.13788e-06,9.59635e-06,1.0,0.99999,0
0.028136,-0.0198056,0.0199838,0.999992,0.980008,0
0.1255,-0.0879739,0.0894925,0.999937,0.910444,0
0.261822,-0.161687,0.203074,0.999993,0.796919,0
0.339034,-0.14603,0.28054,0.999987,0.719447,0
0.00555359,-0.00288382,0.00461596,0.999993,0.995377,0
0.0616859,-0.0397254,0.046886,0.999986,0.9531,0
0.115134,-0.039258,0.101329,0.999987,0.898658,0
0.177564,-0.0890881,0.143607,0.999998,0.856392,0
0.664386,-0.469646,0.469938,0.999993,0.530055,0
0.133082,-0.0830281,0.103046,0.999993,0.896947,0
0.00144046,-0.000548367,0.00123227,0.999991,0.998759,0
3.0129e-09,-3.00744e-09,0.0,1.0,1.0,0
4.93259e-05,-3.37805e-05,3.5882e-05,0.999992,0.999956,0
0.224375,-0.154237,0.162886,0.999994,0.837108,0
0.00766076,-0.00535686,0.00547516,0.999996,0.994521,0
0.00161196,-0.000642861,0.00136477,0.999996,0.998631,0
0.225782,-0.158636,0.160658,0.999994,0.839336,0
0.000426889,-0.000250803,0.00033772,1.0,0.999662,0
0.503736,-0.347526,0.364447,0.999994,0.635547,0
0.0295913,-0.0200568,0.0217173,0.999976,0.978258,0
0.0325316,-0.0192639,0.0256951,0.999995,0.9743,0
0.0929718,-0.0397523,0.0805914,0.999991,0.9194,0
0.501289,-0.217609,0.416484,0.999994,0.58351,0
0.0252638,-0.00807816,0.0223649,0.999995,0.97763,0
0.0918732,-0.0648877,0.0650405,0.999998,0.934958,0
0.0177751,-0.00986614,0.0142798,0.999993,0.985713,0
0.131624,-0.0886428,0.097161,0.999988,0.902827,0
0.0439904,-0.0285512,0.0332366,0.999995,0.966758,0
0.00535884,-0.00256925,0.00436366,0.999991,0.995627,0
0.000858884,-0.000511425,0.000672758,0.99999,0.999317,0
0.344981,-0.237953,0.249591,0.999996,0.750405,0
0.127644,-0.071073,0.103915,0.999986,0.896071,0
0.88713,-0.624492,0.63007,0.999992,0.624494,0
0.177875,-0.0895946,0.145543,0.999994,0.854451,0
0.2081,-0.146405,0.147884,0.99999,0.852106,0
0.534732,-0.371344,0.384555,0.999994,0.615439,0
0.135906,-0.0931174,0.0989053,0.999995,0.901089,0
0.155083,-0.109434,0.109886,0.999992,0.890106,0
0.766662,-0.506405,0.57192,0.999993,0.506409,0
0.153269,-0.108217,0.108537,0.999995,0.891458,0
0.0175744,-0.012146,0.0126942,0.999984,0.98729,0
0.0701203,-0.0407334,0.0556409,0.999993,0.944352,0
0.0227562,-0.0148608,0.0171826,0.99999,0.982808,0
0.000424341,-0.000296904,0.00030309,0.999993,0.99969,0
0.0612897,-0.0408025,0.0455724,0.999993,0.954421,0
1.20726,-0.852942,0.854378,0.999993,0.852946,0
0.350116,-0.190099,0.28131,0.999996,0.718686,0
0.0695698,-0.0411347,0.0551195,0.999993,0.944874,0
0.00621652,-0.00377226,0.00482893,0.999993,0.995164,0
0.253087,-0.177537,0.18036,0.999999,0.819638,0
0.404868,-0.218749,0.325692,0.999996,0.674304,0
1.8085e-05,-1.28126e-05,1.27554e-05,0.999997,0.999984,0
0.0743333,-0.0459492,0.0575749,0.999993,0.942418,0
0.0615321,-0.0276581,0.0501623,0.999996,0.949833,0
0.136891,-0.0966796,0.0969133,0.999995,0.903082,0
0.0448484,-0.0274668,0.0349349,0.999997,0.965062,0
0.326887,-0.227807,0.234342,0.999994,0.765652,0
0.625247,-0.407987,0.47245,0.999998,0.527548,0
0.232836,-0.160587,0.168459,0.99999,0.83153,0
0.379273,-0.184164,0.307781,0.999985,0.692204,0
0.0324563,-0.0208057,0.0247046,0.999996,0.975291,0
0.00810718,-0.00546602,0.0059759,0.999994,0.994018,0
0.747192,-0.400843,0.605597,0.999996,0.400843,0
0.252428,-0.176625,0.180307,0.999994,0.819687,0
0.986083,-0.693515,0.700982,0.999993,0.693519,0
0.0212194,-0.0144119,0.0155568,0.999992,0.984435,0
0.0315973,-0.0203243,0.0240921,0.999996,0.975904,0
0.0313386,-0.0136477,0.0270093,0.999993,0.972984,0
0.440183,-0.309472,0.313023,0.99999,0.686967,0
0.017419,-0.0122633,0.0123704,0.999995,0.987625,0
0.0184438,-0.00924239,0.015661,0.999992,0.984331,0
0.619207,-0.417587,0.455855,0.999991,0.544136,0
0.321184,-0.17332,0.260776,0.999995,0.739218,0
0.607651,-0.423642,0.435542,0.999992,0.56445,0
0.00459495,-0.00240919,0.0037781,0.999992,0.996214,0
0.164352,-0.113914,0.11844,0.999991,0.881551,0
0.0197166,-0.00690619,0.017045,0.999993,0.982948,0
0.409848,-0.285161,0.294242,0.999996,0.705754,0
0.0176445,-0.00811368,0.0146541,0.999996,0.985342,0
0.618052,-0.434771,0.439263,0.99999,0.560728,0
0.478751,-0.193343,0.415561,0.999993,0.584432,0
0.0191435,-0.0115511,0.0149634,0.999995,0.985032,0
0.0221183,-0.0134818,0.0174159,0.999997,0.982582,0
0.000895761,-0.000590476,0.000669479,0.999995,0.999325,0
0.0752468,-0.0391511,0.0611081,0.999988,0.93888,0
0.239264,-0.159992,0.177355,0.999994,0.822639,0
0.00191597,-0.000959697,0.00160915,0.999994,0.998385,0
0.138517,-0.0977072,0.0981846,0.999987,0.901802,0
0.0696811,-0.0468374,0.0515283,0.999989,0.948461,0
0.000722902,-0.000478492,0.000539005,1.0,0.999461,0
0.109699,-0.0632018,0.0869462,0.999994,0.913048,0
0.000591059,-0.000341172,0.000471652,0.999994,0.999522,0
0.025972,-0.0161864,0.0200605,0.999991,0.979931,0
2.14153e-05,-1.47967e-05,1.5378e-05,0.999996,0.999981,0
0.0104141,-0.0035692,0.00904155,0.999989,0.990947,0
0.0358195,-0.0214596,0.0281368,0.999995,0.971858,0
0.598269,-0.422511,0.423567,0.999995,0.576428,0
0.965364,-0.679318,0.685872,0.999997,0.679321,0
0.00104614,-0.000681588,0.000787318,0.999994,0.999207,0
0.00794926,-0.00556787,0.00567293,0.99999,0.994318,0
0.0462795,-0.0321884,0.0332465,0.999991,0.966744,0
0.00843779,-0.00583788,0.00608742,0.999998,0.993911,0
0.0213227,-0.0120456,0.0172409,0.999992,0.982752,0
0.00675372,-0.00471723,0.00483268,0.999996,0.995164,0
0.00488247,-0.00221415,0.00425011,0.99999,0.99574,0
0.0323629,-0.0099927,0.0280631,0.999993,0.97193,0
0.181631,-0.122425,0.13389,0.999995,0.866105,0
0.0276568,-0.0169533,0.0217018,0.999993,0.978291,0
0.14751,-0.0863491,0.117821,0.999994,0.882173,0
0.872486,-0.545247,0.669777,0.999983,0.54525,0
0.0985429,-0.0452344,0.0828388,0.999993,0.917154,0
0.795544,-0.322552,0.664174,1.0,0.335826,0
0.329737,-0.18185,0.264673,0.999991,0.735318,0
0.0110667,-0.00781121,0.00783938,0.999994,0.992155,0
0.369636,-0.260546,0.262193,0.999995,0.737802,0
0.0300252,-0.014249,0.0248465,0.999988,0.975142,0
0.663074,-0.46873,0.468998,0.999995,0.530997,0
0.0827724,-0.0447604,0.0668105,0.999994,0.933183,0
0.114556,-0.0748348,0.0862215,0.999994,0.913773,0
0.0182916,-0.0102127,0.0145912,0.999992,0.985401,0
0.00914711,-0.00638321,0.00655085,0.999997,0.993446,0
0.0904768,-0.0464985,0.0749939,0.999991,0.924997,0
0.00159804,-0.000688636,0.0013268,0.999995,0.998668,0
0.904651,-0.637694,0.641659,0.999985,0.637709,0
0.0538552,-0.0379432,0.0382186,0.999993,0.961775,0
0.0546357,-0.0384034,0.0388595,0.999989,0.96113,0
0.0228302,-0.014309,0.0176304,0.999995,0.982365,0
1.04562,-0.711662,0.765396,0.999989,0.711666,0
0.20971,-0.138588,0.156447,0.999992,0.843545,0
0.206868,-0.140215,0.151878,0.999997,0.848119,0
0.191763,-0.0699899,0.167824,0.999994,0.83217,0
0.182129,-0.127113,0.130398,0.999996,0.869598,0
0.0549153,-0.0212176,0.0469935,0.999994,0.953,0
0.102396,-0.0522445,0.0843341,0.999989,0.915655,0
0.0900888,-0.0512692,0.0719185,0.99999,0.928071,0
0.0104578,-0.00737669,0.00741279,0.999991,0.992579,0
0.729298,-0.513457,0.51791,0.999991,0.51346,0
0.0699265,-0.0419357,0.0551912,0.999992,0.944801,0
0.337639,-0.158652,0.284398,0.999994,0.715596,0
0.139799,-0.0986548,0.09905,0.999994,0.900944,0
0.0117714,-0.00484369,0.0100949,0.999994,0.989899,0
1.31442e-06,-6.66624e-07,1.07288e-06,1.0,0.999999,0
0.0485158,-0.0341672,0.0344429,0.999996,0.965553,0
0.000146544,-9.33175e-05,0.000111759,1.0,0.999888,0
0.740283,-0.355186,0.621032,0.999993,0.378961,0
0.0262627,-0.0185487,0.0185924,1.0,0.981407,0
0.00920769,-0.00485744,0.00740713,0.99999,0.992583,0
0.664734,-0.444378,0.493035,0.99999,0.506956,0
0.0170968,-0.00796646,0.0140335,0.999992,0.985958,0
0.000487132,-0.000268026,0.000390828,0.999996,0.999605,0
0.0850172,-0.0587175,0.0614458,0.999992,0.938547,0
0.105932,-0.0635058,0.083429,0.999989,0.91656,0
0.00644586,-0.00427282,0.00481772,0.999989,0.995171,0
0.907993,-0.641021,0.64307,0.999997,0.641023,0
0.0304207,-0.015602,0.0245531,0.999993,0.97544,0
0.389138,-0.274708,0.275614,0.999992,0.724378,0
0.0121687,-0.00542414,0.0100792,0.999995,0.989916,0
0.0931601,-0.0321428,0.0808488,0.999992,0.919143,0
1.2562e-06,-7.02291e-07,1.01328e-06,1.0,0.999999,0
0.0197152,-0.0113251,0.0157524,1.0,0.984247,0
0.791759,-0.557983,0.561716,0.999957,0.557983,0
0.5272,-0.279975,0.430783,0.999995,0.569212,0
0.344003,-0.243134,0.243359,0.999995,0.756636,0
0.028333,-0.0193876,0.0206397,0.999995,0.979355,0
0.00179309,-0.000782968,0.00149566,0.999994,0.998498,0
0.0968475,-0.067901,0.0690524,0.999992,0.930939,0
0.0173596,-0.012241,0.012309,0.999996,0.987687,0
0.0880504,-0.0603479,0.0640733,0.999994,0.935921,0
0.0559793,-0.0257017,0.0476488,0.99999,0.952342,0
0.103435,-0.0513951,0.0841501,0.99999,0.91584,0
0.0274715,-0.0185046,0.0202677,0.999988,0.97972,0
0.0696338,-0.0434842,0.0538451,0.999993,0.946148,0
0.040864,-0.0274076,0.0302179,0.999995,0.969777,0
0.048572,-0.018026,0.0413267,0.999987,0.95866,0
0.180902,-0.0987483,0.14737,0.999993,0.852623,0
1.34226,-0.94911,0.949133,0.999998,0.949111,0
0.0457635,-0.0281751,0.0356714,0.999993,0.964322,0
0.032829,-0.0231535,0.0232733,0.999995,0.976721,0
0.0152422,-0.00761067,0.0125166,0.999993,0.987477,0
0.134447,-0.047114,0.115426,0.999995,0.884569,0
0.00110674,-0.000485393,0.000951827,0.999994,0.999042,0
0.130981,-0.0689246,0.106112,0.999995,0.893883,0
0.0480696,-0.0293162,0.037535,0.999989,0.962454,0
0.0221578,-0.0117679,0.0181046,0.999992,0.981888,0
0.625928,-0.276156,0.511819,0.999981,0.488162,0
0.0530765,-0.0271235,0.0441661,0.999994,0.955828,0
0.00355869,-0.0024597,0.00257015,0.999995,0.997424,0
0.4388,-0.144951,0.380206,0.99999,0.619785,0
1.24982,-0.841028,0.923067,0.99997,0.841054,0
0.370121,-0.108244,0.322035,0.999993,0.677958,0
0.0167451,-0.00571272,0.0147179,0.999994,0.985276,0
0.0109099,-0.0074606,0.0079549,0.999995,0.99204,0
9.18311e-06,-5.1856e-06,7.44972e-06,0.999992,0.999997,0
0.0106874,-0.00661754,0.00830662,0.999993,0.991686,0
0.00800951,-0.00394996,0.0067758,0.999988,0.993212,0
0.893458,-0.511589,0.706432,0.999991,0.511591,0
0.00982346,-0.00687064,0.00702018,0.999978,0.992958,0
0.579325,-0.409632,0.409658,1.0,0.590342,0
0.0604782,-0.0407748,0.0445358,0.999989,0.955454,0
0.0431289,-0.0294607,0.0314636,0.999996,0.968532,0
0.000889901,-0.000601363,0.000654936,0.999991,0.999336,0
0.00314789,-0.00171107,0.00259179,0.999995,0.997404,0
0.185459,-0.131072,0.131206,0.999999,0.868793,0
0.00504736,-0.00332135,0.00378519,0.99999,0.996205,0
0.897513,-0.501102,0.731547,0.999993,0.501104,0
0.672406,-0.303237,0.557057,0.999994,0.442937,0
0.0404723,-0.0269534,0.030121,0.999994,0.969873,0
0.104776,-0.0739117,0.0742633,0.999994,0.92573,0
0.0204677,-0.0144601,0.0144857,0.999996,0.98551,0
0.743871,-0.349185,0.624052,0.999995,0.375943,0
0.00594974,-0.00263991,0.00487989,0.99999,0.99511,0
0.0371356,-0.0258295,0.0266765,0.999993,0.973317,0
0.17645,-0.109231,0.136915,0.999991,0.863076,0
0.346339,-0.244178,0.245614,0.999995,0.754381,0
0.0334761,-0.0151823,0.0282596,0.999994,0.971735,0
0.32932,-0.160966,0.278684,0.99999,0.721306,0
0.000646999,-0.000268039,0.000537753,0.999977,0.999439,0
0.0732635,-0.0512256,0.0523703,0.999992,0.947622,0
0.0857098,-0.0602312,0.0609762,0.999996,0.939019,0
0.00245125,-0.00118494,0.00203007,0.999996,0.997966,0
0.00660029,-0.00432209,0.00496966,0.999995,0.995025,0
0.202128,-0.0585472,0.17816,0.999995,0.821834,0
0.130645,-0.0899523,0.0947087,0.999996,0.905287,0
0.0339447,-0.0234456,0.0245366,0.999992,0.975455,0
0.380391,-0.266521,0.27139,0.999996,0.728606,0
0.60014,-0.350233,0.482827,0.999994,0.517168,0
0.0125379,-0.00774305,0.00977284,0.999992,0.99022,0
0.000486527,-0.00026351,0.00040096,0.999992,0.999591,0
0.00595401,-0.00267099,0.00486648,0.999995,0.995129,0
0.0121208,-0.00794875,0.00910604,0.999987,0.990881,0
1.37589,-0.955174,0.989884,0.99999,0.955184,0
0.148524,-0.0800178,0.12013,0.999994,0.879864,0
0.0618266,-0.0434216,0.0440115,0.999991,0.95598,0
0.0446469,-0.0260414,0.0353835,0.999991,0.964608,0
0.950362,-0.351107,0.820828,0.999987,0.351114,0
0.000957899,-0.000628141,0.000720322,0.999996,0.999276,0
0.00523091,-0.00293809,0.00418323,0.999998,0.995815,0
0.919106,-0.556516,0.72064,0.999995,0.556517,0
0.0441825,-0.019486,0.0376262,0.999992,0.962365,0
0.846368,-0.584105,0.612154,0.999993,0.584107,0
0.0301056,-0.0119822,0.0252,0.999993,0.974793,0
0.505116,-0.180125,0.434984,0.999992,0.565009,0
0.0165371,-0.00674004,0.0137734,0.99999,0.986216,0
0.18813,-0.131634,0.134388,0.999993,0.865605,0
1.69229e-05,-9.67201e-06,1.3411e-05,0.999998,0.999985,0
6.23038e-05,-4.38213e-05,4.42863e-05,0.999994,0.99995,0
0.0724164,-0.0474825,0.0543321,0.999992,0.94566,0
0.103682,-0.0718507,0.0747126,0.999992,0.925279,0
0.11038,-0.042926,0.0932209,0.999995,0.906775,0
0.0130851,-0.00902,0.00947493,0.999989,0.990514,0
0.060367,-0.0243281,0.0511577,0.999993,0.948835,0
0.0208326,-0.0131327,0.0160533,0.999991,0.983937,0
0.00357999,-0.00251839,0.00254434,0.999992,0.997448,0
1.1439,-0.796999,0.82045,0.999996,0.797002,0
0.385202,-0.234862,0.29869,0.999996,0.701306,0
0.00266652,-0.00126238,0.00225306,0.999988,0.997735,0
0.0784839,-0.0358484,0.0663376,0.999994,0.933656,0
0.200713,-0.140115,0.143701,0.999993,0.856292,0
0.0533386,-0.0352349,0.0398042,0.999994,0.96019,0
1.0681,-0.746648,0.763658,0.999995,0.746651,0
0.0130866,-0.00912126,0.00938189,0.999998,0.990616,0
0.211343,-0.136391,0.160273,0.999944,0.839672,0
0.00488816,-0.0024572,0.00401813,0.999995,0.995977,0
0.00575211,-0.00391233,0.00420851,0.999993,0.995785,0
0.0325183,-0.0167089,0.026969,0.999988,0.973019,0
0.0230546,-0.016096,0.0165039,0.999992,0.983488,0
0.00229613,-0.00107473,0.00187045,0.999996,0.998126,0
0.469495,-0.318516,0.343987,0.999976,0.655989,0
0.0030901,-0.00207185,0.00228471,0.99999,0.997705,0
0.0034757,-0.00133757,0.00298625,0.999993,0.997007,0
0.776129,-0.548327,0.549284,0.999996,0.548329,0
0.749415,-0.295041,0.641286,0.999999,0.358713,0
0.0322854,-0.0228276,0.0228308,0.999999,0.977169,0
0.362708,-0.247615,0.264694,0.99999,0.735296,0
0.0200559,-0.00989737,0.0166193,0.999991,0.983371,0
9.13361e-05,-4.9549e-05,7.37309e-05,1.0,0.999926,0
0.0671115,-0.0463591,0.0484874,0.999993,0.951506,0
0.00862944,-0.00525261,0.00670177,0.999994,0.993292,0
0.0128465,-0.00742202,0.0102264,0.999992,0.989766,0
0.116385,-0.0785233,0.0857465,0.999991,0.914245,0
0.0269325,-0.011854,0.0230185,0.999993,0.976975,0
0.597338,-0.414416,0.430094,0.999993,0.569898,0
0.32148,-0.226811,0.227828,0.999992,0.772165,0
0.156886,-0.0685851,0.132855,0.999994,0.867139,0
0.371392,-0.248956,0.274913,0.999991,0.725078,0
0.00301573,-0.00208141,0.0021801,0.99998,0.9978,0
0.0206611,-0.0135141,0.0155076,0.999994,0.984487,0
0.381501,-0.269258,0.270264,0.999994,0.729731,0
0.00585215,-0.00350553,0.00464505,0.999995,0.995349,0
0.0109972,-0.00425185,0.00949544,0.999993,0.990497,0
0.0134658,-0.00894156,0.0100358,0.999995,0.98996,0
0.0229246,-0.0106942,0.0193204,0.999992,0.980671,0
0.455577,-0.255282,0.371349,0.999995,0.628646,0
0.217317,-0.108883,0.175986,0.999975,0.823989,0
0.444099,-0.311893,0.316127,0.999999,0.683872,0
0.336326,-0.157503,0.274999,0.999991,0.724992,0
7.92234e-05,-5.6069e-05,5.59688e-05,0.999995,0.999939,0
0.504383,-0.355117,0.358178,0.999995,0.641817,0
0.13134,-0.090487,0.0951234,0.999988,0.904864,0
0.60366,-0.352022,0.481353,0.999998,0.518644,0
0.596407,-0.403625,0.437841,0.999974,0.562133,0
0.442474,-0.211325,0.371622,0.999991,0.628369,0
0.0689917,-0.0377145,0.0563132,0.999995,0.943682,0
0.0147351,-0.0103391,0.0104983,0.999995,0.989497,0
0.173295,-0.120454,0.124536,0.99999,0.875455,0
0.00149844,-0.000659094,0.00128156,0.999959,0.998677,0
0.0120043,-0.00771836,0.00913548,0.999993,0.990858,0
0.0550265,-0.0312402,0.0443491,0.999994,0.955645,0
0.191557,-0.134328,0.136549,0.999994,0.863445,0
0.0209294,-0.0091741,0.0181662,0.999992,0.981826,0
0.0114525,-0.00566779,0.00955003,0.999974,0.990424,0
0.156199,-0.107197,0.113458,0.999992,0.886534,0
0.359281,-0.248172,0.259717,0.999994,0.740277,0
1.20286,-0.846016,0.855024,0.999989,0.846025,0
0.68317,-0.283214,0.562898,0.99999,0.437092,0
0.00113006,-0.000458659,0.000958622,0.999996,0.999037,0
0.287566,-0.142901,0.23309,0.999992,0.766902,0
0.817477,-0.575075,0.580971,0.999993,0.575079,0
0.000579456,-0.000407635,0.000411808,0.999985,0.999573,0
0.0122963,-0.00858851,0.00879842,0.999996,0.991197,0
0.000611149,-0.000323576,0.000505686,0.999996,0.999491,0
0.179981,-0.108556,0.140058,0.999994,0.859935,0
0.766755,-0.472453,0.593565,0.999996,0.472457,0
0.922234,-0.634487,0.668568,0.999998,0.634488,0
0.136227,-0.0960323,0.09662,0.999981,0.903361,0
0.0178292,-0.0119147,0.0132397,0.999994,0.986754,0
0.0848963,-0.0597766,0.0602819,0.999995,0.939713,0
0.27986,-0.196114,0.199622,0.999992,0.80037,0
0.337507,-0.236402,0.240867,0.999993,0.759126,0
0.00382182,-0.00144209,0.00337785,0.999994,0.996616,0
0.0400789,-0.0267112,0.029775,0.999989,0.970214,0
0.0832238,-0.0586224,0.0590718,0.999996,0.940924,0
1.96705e-07,-1.25081e-07,1.19209e-07,1.0,1.0,1
0.00177153,-0.00128807,0.00118202,0.999655,0.998473,1
0.397959,-0.279166,0.283592,0.799206,0.515614,1
0.0127733,-0.0100388,0.0075748,0.995822,0.988247,1
0.00125911,-0.000878003,0.000901489,0.998365,0.998365,1
0.00767595,-0.00467877,0.00596327,0.999515,0.993551,1
6.10897e-05,-2.96542e-05,5.05353e-05,0.999902,0.999915,1
4.73491e-06,-2.37445e-06,3.8743e-06,1.0,0.999996,1
0.663538,-0.463076,0.474557,0.826461,0.574464,1
0.000289474,-0.00020347,0.000198424,0.999759,0.99956,1
0.0905026,-0.0726964,0.0520457,0.90467,0.977366,1
0.011351,-0.0077061,0.00831813,0.999096,0.990778,1
0.0020969,-0.00154871,0.00132471,0.992663,0.991339,1
0.0196594,-0.014061,0.0137382,0.913923,0.927984,1
0.00868427,-0.00527251,0.00675505,0.989951,0.995224,1
0.000160787,-6.03571e-05,0.000136852,0.999981,0.999844,1
0.201212,-0.141329,0.143217,0.999564,0.856346,1
0.17019,-0.0752362,0.140388,0.999818,0.85943,1
0.000311983,-0.000228107,0.000212284,0.99976,0.999989,1
2.7261e-05,-1.7093e-05,2.10404e-05,0.999998,0.999977,1
0.0109271,-0.0076943,0.00775676,0.982381,0.990075,1
0.000727146,-0.000416931,0.000577748,0.999982,0.999404,1
0.00404445,-0.00176971,0.00330365,0.996943,0.993639,1
0.000899401,-0.000634337,0.000637531,0.999872,0.999235,1
0.000275629,-0.000148507,0.000219822,0.999055,0.998835,1
0.00491087,-0.00375187,0.00313993,0.995605,0.999357,1
0.000422864,-0.000238398,0.000342846,0.999986,0.999644,1
0.00142241,-0.00105524,0.000947924,0.998395,0.99945,1
0.000245149,-0.000122745,0.000205219,0.999315,0.99911,1
0.00235758,-0.00106078,0.00194305,0.999473,0.99753,1
0.00971194,-0.0068695,0.00686491,0.998778,0.991913,1
0.000241708,-8.25524e-05,0.000209704,0.999616,0.999699,1
0.0601062,-0.0398546,0.044872,0.996307,0.951435,1
0.00167622,-0.00112143,0.00124246,0.999849,0.998607,1
0.000226394,-0.000135196,0.000176847,0.999766,0.999589,1
